"ZIP_CODE","PO_NAME","STATE","ZIP_TYPE","ZCTA","zip_join_type"
"38626","Dundee","MS","Zip Code Area","38626","Zip Matches ZCTA"
"38627","Etta","MS","Zip Code Area","38627","Zip Matches ZCTA"
"38628","Sledge","MS","Post Office or large volume customer","38670","Spatial join to ZCTA"
"38629","Falkner","MS","Zip Code Area","38629","Zip Matches ZCTA"
"38630","Farrell","MS","Post Office or large volume customer","38630","Zip Matches ZCTA"
"38631","Friars Point","MS","Zip Code Area","38631","Zip Matches ZCTA"
"38632","Hernando","MS","Zip Code Area","38632","Zip Matches ZCTA"
"38633","Hickory Flat","MS","Zip Code Area","38633","Zip Matches ZCTA"
"38634","Holly Springs","MS","Post Office or large volume customer","38635","Spatial join to ZCTA"
"38635","Holly Springs","MS","Zip Code Area","38635","Zip Matches ZCTA"
"38637","Horn Lake","MS","Zip Code Area","38637","Zip Matches ZCTA"
"38638","Independence","MS","Post Office or large volume customer","38668","Spatial join to ZCTA"
"38639","Jonestown","MS","Post Office or large volume customer","38639","Zip Matches ZCTA"
"38641","Lake Cormorant","MS","Zip Code Area","38641","Zip Matches ZCTA"
"38642","Lamar","MS","Zip Code Area","38642","Zip Matches ZCTA"
"38643","Lambert","MS","Zip Code Area","38643","Zip Matches ZCTA"
"38644","Lula","MS","Post Office or large volume customer","38644","Zip Matches ZCTA"
"38645","Lyon","MS","Zip Code Area","38645","Zip Matches ZCTA"
"38646","Marks","MS","Zip Code Area","38646","Zip Matches ZCTA"
"38647","Michigan City","MS","Zip Code Area","38647","Zip Matches ZCTA"
"38649","Mount Pleasant","MS","Post Office or large volume customer","38661","Spatial join to ZCTA"
"38650","Myrtle","MS","Zip Code Area","38650","Zip Matches ZCTA"
"38651","Nesbit","MS","Zip Code Area","38651","Zip Matches ZCTA"
"38652","New Albany","MS","Zip Code Area","38652","Zip Matches ZCTA"
"38654","Olive Branch","MS","Zip Code Area","38654","Zip Matches ZCTA"
"38655","Oxford","MS","Zip Code Area","38655","Zip Matches ZCTA"
"38658","Pope","MS","Zip Code Area","38658","Zip Matches ZCTA"
"38659","Potts Camp","MS","Zip Code Area","38659","Zip Matches ZCTA"
"38661","Red Banks","MS","Zip Code Area","38661","Zip Matches ZCTA"
"38663","Ripley","MS","Zip Code Area","38663","Zip Matches ZCTA"
"38664","Robinsonville","MS","Zip Code Area","38664","Zip Matches ZCTA"
"38665","Sarah","MS","Zip Code Area","38665","Zip Matches ZCTA"
"38666","Sardis","MS","Zip Code Area","38666","Zip Matches ZCTA"
"38668","Senatobia","MS","Zip Code Area","38668","Zip Matches ZCTA"
"38669","Sherard","MS","Post Office or large volume customer","38614","Spatial join to ZCTA"
"38670","Sledge","MS","Zip Code Area","38670","Zip Matches ZCTA"
"38671","Southaven","MS","Zip Code Area","38671","Zip Matches ZCTA"
"38672","Southaven","MS","Zip Code Area","38672","Zip Matches ZCTA"
"38673","Taylor","MS","Zip Code Area","38673","Zip Matches ZCTA"
"38674","Tiplersville","MS","Zip Code Area","38674","Zip Matches ZCTA"
"38675","Oxford","MS","Post Office or large volume customer","38655","Spatial join to ZCTA"
"38676","Tunica","MS","Zip Code Area","38676","Zip Matches ZCTA"
"38677","University","MS","Zip Code Area","38677","Zip Matches ZCTA"
"38679","Victoria","MS","Post Office or large volume customer","38611","Spatial join to ZCTA"
"38680","Walls","MS","Zip Code Area","38680","Zip Matches ZCTA"
"38683","Walnut","MS","Zip Code Area","38683","Zip Matches ZCTA"
"38685","Waterford","MS","Zip Code Area","38685","Zip Matches ZCTA"
"38686","Walls","MS","Post Office or large volume customer","38680","Spatial join to ZCTA"
"38701","Greenville","MS","Zip Code Area","38701","Zip Matches ZCTA"
"38702","Greenville","MS","Post Office or large volume customer","38702","Zip Matches ZCTA"
"38703","Greenville","MS","Zip Code Area","38703","Zip Matches ZCTA"
"38704","Greenville","MS","Post Office or large volume customer","38704","Zip Matches ZCTA"
"38720","Alligator","MS","Zip Code Area","38720","Zip Matches ZCTA"
"38721","Anguilla","MS","Zip Code Area","38721","Zip Matches ZCTA"
"38722","Arcola","MS","Post Office or large volume customer","38722","Zip Matches ZCTA"
"38723","Avon","MS","Post Office or large volume customer","38723","Zip Matches ZCTA"
"38725","Benoit","MS","Zip Code Area","38725","Zip Matches ZCTA"
"38726","Beulah","MS","Zip Code Area","38726","Zip Matches ZCTA"
"38730","Boyle","MS","Zip Code Area","38730","Zip Matches ZCTA"
"38731","Chatham","MS","Zip Code Area","38731","Zip Matches ZCTA"
"38732","Cleveland","MS","Zip Code Area","38732","Zip Matches ZCTA"
"38733","Cleveland","MS","Zip Code Area","38732","Spatial join to ZCTA"
"38736","Doddsville","MS","Zip Code Area","38736","Zip Matches ZCTA"
"38737","Drew","MS","Zip Code Area","38737","Zip Matches ZCTA"
"38738","Parchman","MS","Post Office or large volume customer","38738","Zip Matches ZCTA"
"38739","Dublin","MS","Post Office or large volume customer","38614","Spatial join to ZCTA"
"38740","Duncan","MS","Zip Code Area","38740","Zip Matches ZCTA"
"38744","Glen Allan","MS","Zip Code Area","38744","Zip Matches ZCTA"
"38745","Grace","MS","Post Office or large volume customer","38745","Zip Matches ZCTA"
"38746","Gunnison","MS","Zip Code Area","38746","Zip Matches ZCTA"
"38748","Hollandale","MS","Zip Code Area","38748","Zip Matches ZCTA"
"38749","Indianola","MS","Post Office or large volume customer","38749","Zip Matches ZCTA"
"38751","Indianola","MS","Zip Code Area","38751","Zip Matches ZCTA"
"38753","Inverness","MS","Zip Code Area","38753","Zip Matches ZCTA"
"38754","Isola","MS","Zip Code Area","38754","Zip Matches ZCTA"
"38756","Leland","MS","Zip Code Area","38756","Zip Matches ZCTA"
"38759","Merigold","MS","Zip Code Area","38759","Zip Matches ZCTA"
"38760","Metcalfe","MS","Post Office or large volume customer","38760","Zip Matches ZCTA"
"38761","Moorhead","MS","Zip Code Area","38761","Zip Matches ZCTA"
"38762","Mound Bayou","MS","Zip Code Area","38762","Zip Matches ZCTA"
"38764","Pace","MS","Post Office or large volume customer","38764","Zip Matches ZCTA"
"38765","Panther Burn","MS","Post Office or large volume customer","38765","Zip Matches ZCTA"
"38767","Rena Lara","MS","Post Office or large volume customer","38767","Zip Matches ZCTA"
"38768","Rome","MS","Post Office or large volume customer","38768","Zip Matches ZCTA"
"38769","Rosedale","MS","Zip Code Area","38769","Zip Matches ZCTA"
"38771","Ruleville","MS","Zip Code Area","38771","Zip Matches ZCTA"
"38772","Scott","MS","Post Office or large volume customer","38772","Zip Matches ZCTA"
"38773","Shaw","MS","Zip Code Area","38773","Zip Matches ZCTA"
"38774","Shelby","MS","Zip Code Area","38774","Zip Matches ZCTA"
"38776","Stoneville","MS","Post Office or large volume customer","38756","Spatial join to ZCTA"
"38778","Sunflower","MS","Zip Code Area","38778","Zip Matches ZCTA"
"38780","Wayside","MS","Zip Code Area","38701","Spatial join to ZCTA"
"38781","Winstonville","MS","Post Office or large volume customer","38781","Zip Matches ZCTA"
"38782","Winterville","MS","Post Office or large volume customer","38703","Spatial join to ZCTA"
"38801","Tupelo","MS","Zip Code Area","38801","Zip Matches ZCTA"
"38802","Tupelo","MS","Post Office or large volume customer","38804","Spatial join to ZCTA"
"38803","Tupelo","MS","Post Office or large volume customer","38801","Spatial join to ZCTA"
"38804","Tupelo","MS","Zip Code Area","38804","Zip Matches ZCTA"
"38820","Algoma","MS","Post Office or large volume customer","38863","Spatial join to ZCTA"
"38821","Amory","MS","Zip Code Area","38821","Zip Matches ZCTA"
"38824","Baldwyn","MS","Zip Code Area","38824","Zip Matches ZCTA"
"38825","Becker","MS","Post Office or large volume customer","38821","Spatial join to ZCTA"
"38826","Belden","MS","Zip Code Area","38826","Zip Matches ZCTA"
"38827","Belmont","MS","Zip Code Area","38827","Zip Matches ZCTA"
"38828","Blue Springs","MS","Zip Code Area","38828","Zip Matches ZCTA"
"38829","Booneville","MS","Zip Code Area","38829","Zip Matches ZCTA"
"38833","Burnsville","MS","Zip Code Area","38833","Zip Matches ZCTA"
"38834","Corinth","MS","Zip Code Area","38834","Zip Matches ZCTA"
"38835","Corinth","MS","Post Office or large volume customer","38834","Spatial join to ZCTA"
"38838","Dennis","MS","Zip Code Area","38838","Zip Matches ZCTA"
"38839","Derma","MS","Post Office or large volume customer","38916","Spatial join to ZCTA"
"38841","Ecru","MS","Zip Code Area","38841","Zip Matches ZCTA"
"38843","Fulton","MS","Zip Code Area","38843","Zip Matches ZCTA"
"38844","Gattman","MS","Zip Code Area","38844","Zip Matches ZCTA"
"38846","Glen","MS","Zip Code Area","38846","Zip Matches ZCTA"
"38847","Golden","MS","Zip Code Area","38847","Zip Matches ZCTA"
"38848","Greenwood Springs","MS","Zip Code Area","38848","Zip Matches ZCTA"
"38849","Guntown","MS","Zip Code Area","38849","Zip Matches ZCTA"
"38850","Houlka","MS","Zip Code Area","38850","Zip Matches ZCTA"
"38851","Houston","MS","Zip Code Area","38851","Zip Matches ZCTA"
"38852","Iuka","MS","Zip Code Area","38852","Zip Matches ZCTA"
"38855","Mantachie","MS","Zip Code Area","38855","Zip Matches ZCTA"
"38856","Marietta","MS","Zip Code Area","38856","Zip Matches ZCTA"
"38857","Mooreville","MS","Zip Code Area","38857","Zip Matches ZCTA"
"38858","Nettleton","MS","Zip Code Area","38858","Zip Matches ZCTA"
"38859","New Site","MS","Zip Code Area","38859","Zip Matches ZCTA"
"38860","Okolona","MS","Zip Code Area","38860","Zip Matches ZCTA"
"38862","Plantersville","MS","Zip Code Area","38862","Zip Matches ZCTA"
"38863","Pontotoc","MS","Zip Code Area","38863","Zip Matches ZCTA"
"38864","Randolph","MS","Zip Code Area","38864","Zip Matches ZCTA"
"38865","Rienzi","MS","Zip Code Area","38865","Zip Matches ZCTA"
"38866","Saltillo","MS","Zip Code Area","38866","Zip Matches ZCTA"
"38868","Shannon","MS","Zip Code Area","38868","Zip Matches ZCTA"
"38869","Sherman","MS","Post Office or large volume customer","38869","Zip Matches ZCTA"
"38870","Smithville","MS","Zip Code Area","38870","Zip Matches ZCTA"
"38871","Thaxton","MS","Zip Code Area","38871","Zip Matches ZCTA"
"38873","Tishomingo","MS","Zip Code Area","38873","Zip Matches ZCTA"
"38874","Toccopola","MS","Post Office or large volume customer","38871","Spatial join to ZCTA"
"38875","Trebloc","MS","Post Office or large volume customer","38851","Spatial join to ZCTA"
"38876","Tremont","MS","Zip Code Area","38876","Zip Matches ZCTA"
"38877","Van Vleet","MS","Post Office or large volume customer","38851","Spatial join to ZCTA"
"38878","Vardaman","MS","Zip Code Area","38878","Zip Matches ZCTA"
"38879","Verona","MS","Post Office or large volume customer","38879","Zip Matches ZCTA"
"38880","Wheeler","MS","Post Office or large volume customer","38829","Spatial join to ZCTA"
"38901","Grenada","MS","Zip Code Area","38901","Zip Matches ZCTA"
"38902","Grenada","MS","Post Office or large volume customer","38901","Spatial join to ZCTA"
"38913","Banner","MS","Zip Code Area","38913","Zip Matches ZCTA"
"38914","Big Creek","MS","Zip Code Area","38914","Zip Matches ZCTA"
"38915","Bruce","MS","Zip Code Area","38915","Zip Matches ZCTA"
"38916","Calhoun City","MS","Zip Code Area","38916","Zip Matches ZCTA"
"38917","Carrollton","MS","Zip Code Area","38917","Zip Matches ZCTA"
"38920","Cascilla","MS","Zip Code Area","38920","Zip Matches ZCTA"
"38921","Charleston","MS","Zip Code Area","38921","Zip Matches ZCTA"
"38922","Coffeeville","MS","Zip Code Area","38922","Zip Matches ZCTA"
"38923","Coila","MS","Zip Code Area","38923","Zip Matches ZCTA"
"38924","Cruger","MS","Zip Code Area","38924","Zip Matches ZCTA"
"38925","Duck Hill","MS","Zip Code Area","38925","Zip Matches ZCTA"
"38926","Elliott","MS","Post Office or large volume customer","38901","Spatial join to ZCTA"
"38927","Enid","MS","Zip Code Area","38927","Zip Matches ZCTA"
"38928","Glendora","MS","Post Office or large volume customer","38928","Zip Matches ZCTA"
"38929","Gore Springs","MS","Zip Code Area","38929","Zip Matches ZCTA"
"38930","Greenwood","MS","Zip Code Area","38930","Zip Matches ZCTA"
"38935","Greenwood","MS","Post Office or large volume customer","38930","Spatial join to ZCTA"
"38940","Holcomb","MS","Zip Code Area","38940","Zip Matches ZCTA"
"38941","Itta Bena","MS","Zip Code Area","38941","Zip Matches ZCTA"
"38943","Mc Carley","MS","Zip Code Area","38943","Zip Matches ZCTA"
"38944","Minter City","MS","Zip Code Area","38944","Zip Matches ZCTA"
"38945","Greenwood","MS","Post Office or large volume customer","38945","Zip Matches ZCTA"
"38946","Morgan City","MS","Post Office or large volume customer","38946","Zip Matches ZCTA"
"38947","North Carrollton","MS","Post Office or large volume customer","38947","Zip Matches ZCTA"
"38948","Oakland","MS","Zip Code Area","38948","Zip Matches ZCTA"
"38949","Paris","MS","Zip Code Area","38949","Zip Matches ZCTA"
"38950","Philipp","MS","Zip Code Area","38950","Zip Matches ZCTA"
"38951","Pittsboro","MS","Zip Code Area","38951","Zip Matches ZCTA"
"38952","Schlater","MS","Zip Code Area","38952","Zip Matches ZCTA"
"38953","Scobey","MS","Zip Code Area","38953","Zip Matches ZCTA"
"38954","Sidon","MS","Zip Code Area","38954","Zip Matches ZCTA"
"38955","Slate Spring","MS","Post Office or large volume customer","38916","Spatial join to ZCTA"
"38957","Sumner","MS","Zip Code Area","38957","Zip Matches ZCTA"
"38958","Swan Lake","MS","Post Office or large volume customer","38958","Zip Matches ZCTA"
"38959","Swiftown","MS","Post Office or large volume customer","38958","Spatial join to ZCTA"
"38960","Tie Plant","MS","Post Office or large volume customer","38901","Spatial join to ZCTA"
"38961","Tillatoba","MS","Zip Code Area","38961","Zip Matches ZCTA"
"38962","Tippo","MS","Post Office or large volume customer","38962","Zip Matches ZCTA"
"38963","Tutwiler","MS","Zip Code Area","38963","Zip Matches ZCTA"
"38964","Vance","MS","Zip Code Area","38964","Zip Matches ZCTA"
"38965","Water Valley","MS","Zip Code Area","38965","Zip Matches ZCTA"
"38966","Webb","MS","Post Office or large volume customer","38966","Zip Matches ZCTA"
"38967","Winona","MS","Zip Code Area","38967","Zip Matches ZCTA"
"39038","Belzoni","MS","Zip Code Area","39038","Zip Matches ZCTA"
"39039","Benton","MS","Zip Code Area","39039","Zip Matches ZCTA"
"39040","Bentonia","MS","Zip Code Area","39040","Zip Matches ZCTA"
"39041","Bolton","MS","Zip Code Area","39041","Zip Matches ZCTA"
"39042","Brandon","MS","Zip Code Area","39042","Zip Matches ZCTA"
"39043","Brandon","MS","Post Office or large volume customer","39042","Spatial join to ZCTA"
"39044","Braxton","MS","Zip Code Area","39044","Zip Matches ZCTA"
"39045","Camden","MS","Zip Code Area","39045","Zip Matches ZCTA"
"39046","Canton","MS","Zip Code Area","39046","Zip Matches ZCTA"
"39047","Brandon","MS","Zip Code Area","39047","Zip Matches ZCTA"
"39051","Carthage","MS","Zip Code Area","39051","Zip Matches ZCTA"
"39054","Cary","MS","Zip Code Area","39054","Zip Matches ZCTA"
"39056","Clinton","MS","Zip Code Area","39056","Zip Matches ZCTA"
"39057","Conehatta","MS","Zip Code Area","39057","Zip Matches ZCTA"
"39058","Clinton","MS","Zip Code Area","39056","Spatial join to ZCTA"
"39059","Crystal Springs","MS","Zip Code Area","39059","Zip Matches ZCTA"
"39060","Clinton","MS","Post Office or large volume customer","39056","Spatial join to ZCTA"
"39061","Delta City","MS","Post Office or large volume customer","39061","Zip Matches ZCTA"
"39062","D Lo","MS","Post Office or large volume customer","39062","Zip Matches ZCTA"
"39063","Durant","MS","Zip Code Area","39063","Zip Matches ZCTA"
"39066","Edwards","MS","Zip Code Area","39066","Zip Matches ZCTA"
"39067","Ethel","MS","Zip Code Area","39067","Zip Matches ZCTA"
"39069","Fayette","MS","Zip Code Area","39069","Zip Matches ZCTA"
"39071","Flora","MS","Zip Code Area","39071","Zip Matches ZCTA"
"39073","Florence","MS","Zip Code Area","39073","Zip Matches ZCTA"
"39074","Forest","MS","Zip Code Area","39074","Zip Matches ZCTA"
"39077","Gallman","MS","Post Office or large volume customer","39059","Spatial join to ZCTA"
"39078","Georgetown","MS","Zip Code Area","39078","Zip Matches ZCTA"
"39079","Goodman","MS","Zip Code Area","39079","Zip Matches ZCTA"
"39080","Harperville","MS","Post Office or large volume customer","39074","Spatial join to ZCTA"
"39081","Fayette","MS","Post Office or large volume customer","39069","Spatial join to ZCTA"
"39082","Harrisville","MS","Zip Code Area","39082","Zip Matches ZCTA"
"39083","Hazlehurst","MS","Zip Code Area","39083","Zip Matches ZCTA"
"39086","Hermanville","MS","Zip Code Area","39086","Zip Matches ZCTA"
"39087","Hillsboro","MS","Post Office or large volume customer","39117","Spatial join to ZCTA"
"39088","Holly Bluff","MS","Post Office or large volume customer","39088","Zip Matches ZCTA"
"39090","Kosciusko","MS","Zip Code Area","39090","Zip Matches ZCTA"
"39092","Lake","MS","Zip Code Area","39092","Zip Matches ZCTA"
"39094","Lena","MS","Zip Code Area","39094","Zip Matches ZCTA"
"39095","Lexington","MS","Zip Code Area","39095","Zip Matches ZCTA"
"39096","Lorman","MS","Zip Code Area","39096","Zip Matches ZCTA"
"39097","Louise","MS","Zip Code Area","39097","Zip Matches ZCTA"
"39098","Ludlow","MS","Post Office or large volume customer","39117","Spatial join to ZCTA"
"39107","Mc Adams","MS","Post Office or large volume customer","39160","Spatial join to ZCTA"
"39108","Mc Cool","MS","Zip Code Area","39108","Zip Matches ZCTA"
"39109","Madden","MS","Post Office or large volume customer","39051","Spatial join to ZCTA"
"39110","Madison","MS","Zip Code Area","39110","Zip Matches ZCTA"
"39111","Magee","MS","Zip Code Area","39111","Zip Matches ZCTA"
"39113","Mayersville","MS","Zip Code Area","39113","Zip Matches ZCTA"
"39114","Mendenhall","MS","Zip Code Area","39114","Zip Matches ZCTA"
"39115","Midnight","MS","Post Office or large volume customer","39115","Zip Matches ZCTA"
"39116","Mize","MS","Zip Code Area","39116","Zip Matches ZCTA"
"39117","Morton","MS","Zip Code Area","39117","Zip Matches ZCTA"
"39119","Mount Olive","MS","Zip Code Area","39119","Zip Matches ZCTA"
"39120","Natchez","MS","Zip Code Area","39120","Zip Matches ZCTA"
"39121","Natchez","MS","Post Office or large volume customer","39120","Spatial join to ZCTA"
"39122","Natchez","MS","Post Office or large volume customer","39120","Spatial join to ZCTA"
"39130","Madison","MS","Post Office or large volume customer","39110","Spatial join to ZCTA"
"39140","Newhebron","MS","Zip Code Area","39140","Zip Matches ZCTA"
"39144","Pattison","MS","Zip Code Area","39144","Zip Matches ZCTA"
"39145","Pelahatchie","MS","Zip Code Area","39145","Zip Matches ZCTA"
"39146","Pickens","MS","Zip Code Area","39146","Zip Matches ZCTA"
"39148","Piney Woods","MS","Post Office or large volume customer","39044","Spatial join to ZCTA"
"39149","Pinola","MS","Zip Code Area","39149","Zip Matches ZCTA"
"39150","Port Gibson","MS","Zip Code Area","39150","Zip Matches ZCTA"
"39151","Puckett","MS","Post Office or large volume customer","39042","Spatial join to ZCTA"
"39152","Pulaski","MS","Zip Code Area","39152","Zip Matches ZCTA"
"39153","Raleigh","MS","Zip Code Area","39153","Zip Matches ZCTA"
"39154","Raymond","MS","Zip Code Area","39154","Zip Matches ZCTA"
"39156","Redwood","MS","Zip Code Area","39156","Zip Matches ZCTA"
"39157","Ridgeland","MS","Zip Code Area","39157","Zip Matches ZCTA"
"39158","Ridgeland","MS","Post Office or large volume customer","39157","Spatial join to ZCTA"
"39159","Rolling Fork","MS","Zip Code Area","39159","Zip Matches ZCTA"
"39160","Sallis","MS","Zip Code Area","39160","Zip Matches ZCTA"
"39161","Sandhill","MS","Post Office or large volume customer","39047","Spatial join to ZCTA"
"39162","Satartia","MS","Zip Code Area","39162","Zip Matches ZCTA"
"39163","Sharon","MS","Post Office or large volume customer","39046","Spatial join to ZCTA"
"39165","Sibley","MS","Post Office or large volume customer","39120","Spatial join to ZCTA"
"39166","Silver City","MS","Zip Code Area","39166","Zip Matches ZCTA"
"39167","Star","MS","Post Office or large volume customer","39167","Zip Matches ZCTA"
"39168","Taylorsville","MS","Zip Code Area","39168","Zip Matches ZCTA"
"39169","Tchula","MS","Zip Code Area","39169","Zip Matches ZCTA"
"39170","Terry","MS","Zip Code Area","39170","Zip Matches ZCTA"
"39171","Thomastown","MS","Post Office or large volume customer","39090","Spatial join to ZCTA"
"39173","Tinsley","MS","Post Office or large volume customer","39194","Spatial join to ZCTA"
"39174","Tougaloo","MS","Post Office or large volume customer","39174","Zip Matches ZCTA"
"39175","Utica","MS","Zip Code Area","39175","Zip Matches ZCTA"
"39176","Vaiden","MS","Zip Code Area","39176","Zip Matches ZCTA"
"39177","Valley Park","MS","Zip Code Area","39177","Zip Matches ZCTA"
"39179","Vaughan","MS","Zip Code Area","39179","Zip Matches ZCTA"
"39180","Vicksburg","MS","Zip Code Area","39180","Zip Matches ZCTA"
"39181","Vicksburg","MS","Post Office or large volume customer","39180","Spatial join to ZCTA"
"39182","Vicksburg","MS","Post Office or large volume customer","39180","Spatial join to ZCTA"
"39183","Vicksburg","MS","Zip Code Area","39183","Zip Matches ZCTA"
"39189","Walnut Grove","MS","Zip Code Area","39189","Zip Matches ZCTA"
"39190","Washington","MS","Post Office or large volume customer","39120","Spatial join to ZCTA"
"39191","Wesson","MS","Zip Code Area","39191","Zip Matches ZCTA"
"39192","West","MS","Zip Code Area","39192","Zip Matches ZCTA"
"39193","Whitfield","MS","Post Office or large volume customer","39193","Zip Matches ZCTA"
"39194","Yazoo City","MS","Zip Code Area","39194","Zip Matches ZCTA"
"39201","Jackson","MS","Zip Code Area","39201","Zip Matches ZCTA"
"39202","Jackson","MS","Zip Code Area","39202","Zip Matches ZCTA"
"39203","Jackson","MS","Zip Code Area","39203","Zip Matches ZCTA"
"39204","Jackson","MS","Zip Code Area","39204","Zip Matches ZCTA"
"39205","Jackson","MS","Post Office or large volume customer","39201","Spatial join to ZCTA"
"39206","Jackson","MS","Zip Code Area","39206","Zip Matches ZCTA"
"39207","Jackson","MS","Post Office or large volume customer","39201","Spatial join to ZCTA"
"39208","Pearl","MS","Zip Code Area","39208","Zip Matches ZCTA"
"39209","Jackson","MS","Zip Code Area","39209","Zip Matches ZCTA"
"39210","Jackson","MS","Zip Code Area","39202","Spatial join to ZCTA"
"39211","Jackson","MS","Zip Code Area","39211","Zip Matches ZCTA"
"39212","Jackson","MS","Zip Code Area","39212","Zip Matches ZCTA"
"39213","Jackson","MS","Zip Code Area","39213","Zip Matches ZCTA"
"39215","Jackson","MS","Post Office or large volume customer","39201","Spatial join to ZCTA"
"39216","Jackson","MS","Zip Code Area","39216","Zip Matches ZCTA"
"39217","Jackson","MS","Zip Code Area","39217","Zip Matches ZCTA"
"39218","Richland","MS","Zip Code Area","39218","Zip Matches ZCTA"
"39225","Jackson","MS","Post Office or large volume customer","39201","Spatial join to ZCTA"
"39232","Flowood","MS","Zip Code Area","39232","Zip Matches ZCTA"
"39236","Jackson","MS","Post Office or large volume customer","39211","Spatial join to ZCTA"
"39250","Jackson","MS","Post Office or large volume customer","39201","Spatial join to ZCTA"
"39269","Jackson","MS","Post Office or large volume customer","39269","Zip Matches ZCTA"
"39271","Jackson","MS","Post Office or large volume customer","39201","Spatial join to ZCTA"
"39272","Byram","MS","Zip Code Area","39272","Zip Matches ZCTA"
"39282","Jackson","MS","Post Office or large volume customer","39212","Spatial join to ZCTA"
"39283","Jackson","MS","Post Office or large volume customer","39213","Spatial join to ZCTA"
"39284","Jackson","MS","Post Office or large volume customer","39204","Spatial join to ZCTA"
"39286","Jackson","MS","Post Office or large volume customer","39206","Spatial join to ZCTA"
"39288","Pearl","MS","Post Office or large volume customer","39208","Spatial join to ZCTA"
"39289","Jackson","MS","Post Office or large volume customer","39209","Spatial join to ZCTA"
"39296","Jackson","MS","Post Office or large volume customer","39216","Spatial join to ZCTA"
"39298","Jackson","MS","Post Office or large volume customer","39208","Spatial join to ZCTA"
"39301","Meridian","MS","Zip Code Area","39301","Zip Matches ZCTA"
"39302","Meridian","MS","Post Office or large volume customer","39301","Spatial join to ZCTA"
"39303","Meridian","MS","Post Office or large volume customer","39301","Spatial join to ZCTA"
"39304","Meridian","MS","Post Office or large volume customer","39307","Spatial join to ZCTA"
"39305","Meridian","MS","Zip Code Area","39305","Zip Matches ZCTA"
"39307","Meridian","MS","Zip Code Area","39307","Zip Matches ZCTA"
"39309","Meridian","MS","Zip Code Area","39309","Zip Matches ZCTA"
"39320","Bailey","MS","Zip Code Area","39320","Zip Matches ZCTA"
"39322","Buckatunna","MS","Zip Code Area","39322","Zip Matches ZCTA"
"39323","Chunky","MS","Zip Code Area","39323","Zip Matches ZCTA"
"39324","Clara","MS","Post Office or large volume customer","39367","Spatial join to ZCTA"
"39325","Collinsville","MS","Zip Code Area","39325","Zip Matches ZCTA"
"39326","Daleville","MS","Zip Code Area","39326","Zip Matches ZCTA"
"39327","Decatur","MS","Zip Code Area","39327","Zip Matches ZCTA"
"39328","De Kalb","MS","Zip Code Area","39328","Zip Matches ZCTA"
"39330","Enterprise","MS","Zip Code Area","39330","Zip Matches ZCTA"
"39332","Hickory","MS","Zip Code Area","39332","Zip Matches ZCTA"
"39335","Lauderdale","MS","Zip Code Area","39335","Zip Matches ZCTA"
"39336","Lawrence","MS","Zip Code Area","39336","Zip Matches ZCTA"
"39337","Little Rock","MS","Zip Code Area","39337","Zip Matches ZCTA"
"39338","Louin","MS","Zip Code Area","39338","Zip Matches ZCTA"
"39339","Louisville","MS","Zip Code Area","39339","Zip Matches ZCTA"
"39341","Macon","MS","Zip Code Area","39341","Zip Matches ZCTA"
"39342","Marion","MS","Zip Code Area","39342","Zip Matches ZCTA"
"39345","Newton","MS","Zip Code Area","39345","Zip Matches ZCTA"
"39346","Noxapater","MS","Zip Code Area","39346","Zip Matches ZCTA"
"39347","Pachuta","MS","Zip Code Area","39347","Zip Matches ZCTA"
"39348","Paulding","MS","Zip Code Area","39348","Zip Matches ZCTA"
"39350","Philadelphia","MS","Zip Code Area","39350","Zip Matches ZCTA"
"39352","Porterville","MS","Zip Code Area","39352","Zip Matches ZCTA"
"39354","Preston","MS","Zip Code Area","39354","Zip Matches ZCTA"
"39355","Quitman","MS","Zip Code Area","39355","Zip Matches ZCTA"
"39356","Rose Hill","MS","Zip Code Area","39356","Zip Matches ZCTA"
"39358","Scooba","MS","Zip Code Area","39358","Zip Matches ZCTA"
"39359","Sebastopol","MS","Zip Code Area","39359","Zip Matches ZCTA"
"39360","Shubuta","MS","Zip Code Area","39360","Zip Matches ZCTA"
"39361","Shuqualak","MS","Zip Code Area","39361","Zip Matches ZCTA"
"39362","State Line","MS","Zip Code Area","39362","Zip Matches ZCTA"
"39363","Stonewall","MS","Zip Code Area","39363","Zip Matches ZCTA"
"39364","Toomsuba","MS","Zip Code Area","39364","Zip Matches ZCTA"
"39365","Union","MS","Zip Code Area","39365","Zip Matches ZCTA"
"39366","Vossburg","MS","Zip Code Area","39366","Zip Matches ZCTA"
"39367","Waynesboro","MS","Zip Code Area","39367","Zip Matches ZCTA"
"39401","Hattiesburg","MS","Zip Code Area","39401","Zip Matches ZCTA"
"39402","Hattiesburg","MS","Zip Code Area","39402","Zip Matches ZCTA"
"39403","Hattiesburg","MS","Post Office or large volume customer","39401","Spatial join to ZCTA"
"39404","Hattiesburg","MS","Post Office or large volume customer","39402","Spatial join to ZCTA"
"39406","Hattiesburg","MS","Zip Code Area","39406","Zip Matches ZCTA"
"39407","Hattiesburg","MS","Post Office or large volume customer","39401","Spatial join to ZCTA"
"39421","Bassfield","MS","Zip Code Area","39421","Zip Matches ZCTA"
"39422","Bay Springs","MS","Zip Code Area","39422","Zip Matches ZCTA"
"39423","Beaumont","MS","Zip Code Area","39423","Zip Matches ZCTA"
"39425","Brooklyn","MS","Zip Code Area","39425","Zip Matches ZCTA"
